RowId,Location
6298,82.0147247314
6299,65.0984859467
6300,36.4521903992
6301,29.9740076065
6302,36.8934659958
6303,58.9143447876
6304,37.6162919998
6305,70.8873538971
6306,37.7368583679
6307,36.2283182144
6308,37.850440979
6309,24.4782085419
6310,38.7862558365
6311,55.6459407806
6312,28.927359581
6313,77.0531845093
6314,30.2774963379
6315,39.5739812851
6316,29.0685510635
6317,17.1200966835
6318,30.5032424927
6319,48.3125839233
6320,52.7931747437
6321,62.0487098694
6322,72.9883747101
6323,34.2517347336
6324,72.7739925385
6325,48.2371673584
6326,67.0294132233
6327,48.7455539703
6328,78.8671474457
6329,67.8845157623
6330,37.7783918381
6331,28.4724569321
6332,37.4852085114
6333,61.2609329224
6334,38.0737838745
6335,74.4120540619
6336,39.1182889938
6337,35.5673303604
6338,38.0618562698
6339,21.996843338
6340,38.8284759521
6341,58.1901626587
6342,28.0842876434
6343,81.1563663483
6344,30.5636072159
6345,37.5797023773
6346,27.6569910049
6347,14.7749934196
6348,30.3932933807
6349,48.7094535828
6350,53.3044910431
6351,64.5675830841
6352,76.1597900391
6353,32.5410890579
6354,76.0485019684
6355,48.2724208832
6356,69.1669178009
6357,48.4377822876
6358,85.9736766815
6359,66.8466854095
6360,39.9703874588
6361,28.5872325897
6362,38.0053224564
6363,60.3106613159
6364,40.2481298447
6365,73.5457248688
6366,41.0622396469
6367,35.071231842
6368,38.9898147583
6369,21.7341070175
6370,38.7453718185
6371,57.07554245
6372,30.5678815842
6373,81.1417293549
6374,32.7313642502
6375,38.9873771667
6376,29.272439003
6377,14.3148508072
6378,29.6149091721
6379,47.3749408722
6380,60.1092853546
6381,60.0016021729
6382,85.1378517151
6383,32.826333046
6384,84.1447792053
6385,46.4785394669
6386,78.4837875366
6387,46.4396181107
6388,92.4544258118
6389,67.2682228088
6390,33.4813957214
6391,27.546787262
6392,34.0437755585
6393,60.1649665833
6394,34.1682758331
6395,75.1114826202
6396,34.4540233612
6397,35.3682031631
6398,34.8208293915
6399,20.243830204
6400,35.1683006287
6401,57.4537067413
6402,24.4904851913
6403,81.2574577332
6404,25.0689640045
6405,37.9356679916
6406,25.0019187927
6407,13.2293429375
6408,26.5454521179
6409,47.8082828522
6410,52.9905223846
6411,64.3658695221
6412,71.6854705811
6413,30.8694648743
6414,71.5389347076
6415,47.4292173386
6416,67.3932323456
6417,47.5978059769
6418,80.183429718
6419,65.9252357483
6420,34.6715240479
6421,28.9580755234
6422,35.7253246307
6423,59.3714733124
6424,35.4172840118
6425,72.3081092834
6426,35.6840801239
6427,35.6260786057
6428,36.1287717819
6429,22.7671222687
6430,37.1098423004
6431,57.44780159
6432,26.1736564636
6433,78.3861408234
6434,27.0763235092
6435,37.5662670135
6436,27.481470108
6437,15.8005642891
6438,28.8832826614
6439,48.0268192291
6440,48.2407207489
6441,62.8007469177
6442,70.8310375214
6443,33.9860458374
6444,71.2861404419
6445,48.0535926819
6446,64.2984809875
6447,48.4345836639
6448,77.2738780975
6449,67.072013855
6450,37.0774326324
6451,30.4218177795
6452,35.4452648163
6453,60.8537578583
6454,37.4976167679
6455,73.0282745361
6456,38.4412708282
6457,36.8538579941
6458,36.4462594986
6459,24.6290159225
6460,36.1413230896
6461,59.1662464142
6462,28.9957923889
6463,78.8340167999
6464,29.8091640472
6465,38.941901207
6466,28.1570692062
6467,18.9648470879
6468,27.1913166046
6469,48.9393424988
6470,53.2551784515
6471,61.5202846527
6472,73.0580978394
6473,33.529343605
6474,71.5709152222
6475,47.6803636551
6476,67.7217693329
6477,47.2588434219
6478,79.6889019012
6479,67.9266414642
6480,35.6154785156
6481,27.6715679169
6482,36.6970481873
6483,61.2770061493
6484,36.3995132446
6485,74.7783565521
6486,36.435461998
6487,35.1454553604
6488,37.0282716751
6489,20.7521095276
6490,38.0083093643
6491,58.4412288666
6492,26.8630628586
6493,81.0664386749
6494,27.0312681198
6495,38.0468358994
6496,27.3224945068
6497,12.7742185593
6498,29.9716501236
6499,50.4784812927
6500,56.3510570526
6501,64.9952316284
6502,77.1366348267
6503,33.7241506577
6504,77.7753753662
6505,49.7806034088
6506,72.7514133453
6507,49.9327297211
6508,86.1590709686
6509,65.4520168304
6510,37.0237970352
6511,29.6543998718
6512,37.0434064865
6513,58.9703464508
6514,37.8337268829
6515,72.2163333893
6516,37.7814302444
6517,36.2496328354
6518,37.8519916534
6519,22.9090433121
6520,37.9616031647
6521,55.911277771
6522,29.425784111
6523,78.3153419495
6524,29.6915187836
6525,38.861495018
6526,29.5675964355
6527,16.0933270454
6528,30.4831924438
6529,47.7076406479
6530,57.4637031555
6531,62.6353797913
6532,73.0891342163
6533,33.0050354004
6534,73.1583251953
6535,47.6591720581
6536,69.9441833496
6537,47.858754158
6538,80.5574169159
6539,66.0185852051
6540,35.219332695
6541,29.3159751892
6542,36.8951940536
6543,59.2149925232
6544,36.5709514618
6545,73.446641922
6546,35.5631074905
6547,36.6138410568
6548,37.6482954025
6549,21.9006385803
6550,38.0063066483
6551,57.1096286774
6552,28.523182869
6553,78.6549224854
6554,27.3569583893
6555,38.5628299713
6556,29.3195171356
6557,14.8296790123
6558,31.0447769165
6559,49.9358024597
6560,57.4997520447
6561,66.2058162689
6562,70.5505657196
6563,32.4408130646
6564,71.9523410797
6565,49.8331604004
6566,70.2563552856
6567,50.0161571503
6568,79.751455307
6569,66.9690227509
6570,35.6724643707
6571,29.5642032623
6572,36.0874986649
6573,60.3051452637
6574,36.5363616943
6575,73.3532180786
6576,36.6483879089
6577,36.3403816223
6578,36.9902830124
6579,23.0148768425
6580,37.3936300278
6581,57.451051712
6582,27.5835170746
6583,79.5737514496
6584,28.502117157
6585,38.6465291977
6586,28.0612878799
6587,15.9508566856
6588,29.6695175171
6589,49.0051288605
6590,53.3387775421
6591,63.5499229431
6592,73.9946308136
6593,34.332947731
6594,74.2387332916
6595,48.7661247253
6596,69.0464401245
6597,49.0399188995
6598,81.1506900787
6599,66.7090988159
6600,37.0793180466
6601,28.9409637451
6602,36.5780467987
6603,60.1289405823
6604,37.6333551407
6605,73.2522010803
6606,37.8754291534
6607,35.5891170502
6608,37.4410915375
6609,22.2725286484
6610,37.6185092926
6611,56.6471157074
6612,29.4721755981
6613,79.8656616211
6614,29.9465875626
6615,38.3839387894
6616,29.0257501602
6617,14.5294876099
6618,30.0523281097
6619,47.9087820053
6620,59.2019577026
6621,62.0677242279
6622,78.7432079315
6623,34.272233963
6624,78.6945590973
6625,47.9626579285
6626,74.2051277161
6627,48.0710678101
6628,87.2211456299
6629,65.2708683014
6630,36.811961174
6631,29.7603435516
6632,36.7396116257
6633,58.8078403473
6634,37.584523201
6635,72.1002445221
6636,37.6597766876
6637,36.3961515427
6638,37.6341991425
6639,22.9993085861
6640,37.629655838
6641,55.9860191345
6642,29.1212825775
6643,78.1967811584
6644,29.5757417679
6645,38.9105443954
6646,29.1320858002
6647,16.3254404068
6648,29.8870754242
6649,47.5290441513
6650,57.1599369049
6651,62.4117050171
6652,72.1769657135
6653,32.7051401138
6654,71.9706287384
6655,47.4835853577
6656,69.0793991089
6657,47.5755529404
6658,79.4168071747
6659,67.729259491
6660,36.3847446442
6661,29.4548149109
6662,36.1004276276
6663,60.9179763794
6664,37.1088237762
6665,74.6368732452
6666,37.6487846375
6667,36.4653425217
6668,37.0741224289
6669,22.5357027054
6670,37.235326767
6671,57.393705368
6672,27.4784517288
6673,81.4239749908
6674,29.3894004822
6675,38.9545555115
6676,27.4238605499
6677,15.3446931839
6678,29.0572986603
6679,48.5141944885
6680,54.059217453
6681,63.3280735016
6682,77.4633636475
6683,33.9064807892
6684,77.3854064941
6685,48.239490509
6686,71.1927509308
6687,48.3522605896
6688,84.9011878967
6689,65.7429714203
6690,36.3892908096
6691,30.4835443497
6692,35.4283103943
6693,59.5475978851
6694,37.0403251648
6695,71.9091625214
6696,36.8352384567
6697,36.8943185806
6698,36.639172554
6699,24.0645275116
6700,35.8562736511
6701,57.1024131775
6702,29.3130226135
6703,78.1266174316
6704,29.061501503
6705,40.6663284302
6706,28.8481779099
6707,17.0495667458
6708,28.3318634033
6709,48.6220836639
6710,60.4123935699
6711,61.9949054718
6712,73.9683151245
6713,31.7731847763
6714,73.1470813751
6715,47.2840433121
6716,71.4700298309
6717,46.9840278625
6718,82.408618927
6719,65.7503242493
6720,36.5152702332
6721,28.7651453018
6722,35.4001379013
6723,58.9733562469
6724,37.2841329575
6725,72.5351142883
6726,37.509970665
6727,35.6449642181
6728,36.622584343
6729,21.7771110535
6730,36.0051641464
6731,55.6492595673
6732,28.5066747665
6733,79.613817215
6734,29.8926744461
6735,39.6148338318
6736,27.9561481476
6737,14.6528921127
6738,27.8484678268
6739,47.2629575729
6740,59.0733318329
6741,59.6143283844
6742,79.4256191254
6743,32.5535202026
6744,78.4617919922
6745,46.3374452591
6746,74.1740856171
6747,46.1565055847
6748,86.3520584106
6749,66.754114151
6750,38.6391706467
6751,30.3914651871
6752,36.458158493
6753,60.2032299042
6754,38.8571977615
6755,73.8312835693
6756,40.0090913773
6757,36.3271808624
6758,37.5429239273
6759,23.7771191597
6760,37.2920379639
6761,56.8571891785
6762,29.3347578049
6763,80.3389377594
6764,32.0934391022
6765,40.1496734619
6766,28.4579629898
6767,17.2856326103
6768,28.4784393311
6769,46.1209402084
6770,56.1379566193
6771,61.4521865845
6772,76.3425807953
6773,31.2567272186
6774,74.4588947296
6775,45.8833379745
6776,70.8664169312
6777,45.5454454422
6778,83.1171226501
6779,65.6957874298
6780,38.4189176559
6781,30.6524562836
6782,38.6467094421
6783,59.0690460205
6784,39.2669963837
6785,72.6954288483
6786,39.1304111481
6787,37.1403064728
6788,39.5193185806
6789,23.5398817062
6790,39.8210077286
6791,55.3765869141
6792,30.9316520691
6793,78.8991279602
6794,31.5570716858
6795,40.0214710236
6796,31.0189304352
6797,16.6319289207
6798,32.6960334778
6799,47.763628006
6800,58.8753948212
6801,62.895154953
6802,79.0230846405
6803,34.2089223862
6804,79.3436851501
6805,48.2223758698
6806,75.5746135712
6807,48.4012241364
6808,84.5239105225
6809,65.0438346863
6810,37.2357473373
6811,30.5746850967
6812,36.8036413193
6813,59.1853637695
6814,37.672542572
6815,71.093536377
6816,38.2061376572
6817,36.2572460175
6818,37.9495096207
6819,24.5069704056
6820,37.5889949799
6821,55.0325088501
6822,29.2253837585
6823,77.542963028
6824,31.1184682846
6825,40.5431213379
6826,29.0632724762
6827,17.1990695
6828,30.4469547272
6829,47.8116617203
6830,57.8412265778
6831,59.963716507
6832,77.6447296143
6833,35.1303663254
6834,77.5170478821
6835,47.5405426025
6836,71.9427165985
6837,47.6799030304
6838,85.2474632263
6839,65.3827514648
6840,37.1935873032
6841,30.5575447083
6842,36.8710355759
6843,59.5730724335
6844,37.7544908524
6845,71.2980709076
6846,38.1668672562
6847,36.4366178513
6848,37.8296899796
6849,24.324388504
6850,37.6497001648
6851,55.7491836548
6852,29.3354644775
6853,77.7598686218
6854,30.9183883667
6855,40.7110118866
6856,29.1804056168
6857,17.2590723038
6858,30.3587064743
6859,48.8474807739
6860,57.9042949677
6861,60.3368282318
6862,77.568031311
6863,35.0111503601
6864,77.3235054016
6865,47.9662027359
6866,72.3123035431
6867,48.0692768097
6868,84.8633708954
6869,65.6792736053
6870,34.1102228165
6871,29.3653421402
6872,34.989812851
6873,59.1793498993
6874,34.8206834793
6875,71.7129821777
6876,35.2269601822
6877,35.809510231
6878,35.4149694443
6879,23.3889498711
6880,36.301823616
6881,57.3800926208
6882,25.6111965179
6883,77.6825695038
6884,26.6267166138
6885,37.8770227432
6886,26.9021816254
6887,16.7138085365
6888,28.0411891937
6889,47.873336792
6890,46.9035215378
6891,62.1509857178
6892,70.071144104
6893,34.4574050903
6894,70.1762123108
6895,47.8339576721
6896,63.4989109039
6897,48.1996994019
6898,75.9326820374
6899,65.2532043457
6900,35.4608831406
6901,31.2251443863
6902,37.2806510925
6903,59.4784412384
6904,36.7369995117
6905,71.4708480835
6906,35.7816982269
6907,37.5580873489
6908,37.7032728195
6909,24.782418251
6910,38.3068799973
6911,57.0767612457
6912,29.3616628647
6913,76.3347988129
6914,28.2758045197
6915,39.627702713
6916,30.2762203217
6917,18.4061794281
6918,32.0213041306
6919,50.3446369171
6920,55.9048633575
6921,64.2326774597
6922,71.5607414246
6923,35.8112354279
6924,72.650390625
6925,50.2590007782
6926,69.8069515228
6927,50.3257369995
6928,78.5012226105
6929,65.6839199066
6930,36.2554950714
6931,29.8155498505
6932,37.6369256973
6933,59.4685993195
6934,37.3784036636
6935,72.07629776
6936,36.8866739273
6937,36.3239479065
6938,38.216345787
6939,23.5748848915
6940,38.7140607834
6941,55.8310375214
6942,29.5391407013
6943,77.6444377899
6944,28.9531803131
6945,37.8925437927
6946,30.2900333405
6947,16.4968156815
6948,31.714422226
6949,47.9256677628
6950,56.1798763275
6951,63.8033123016
6952,74.8495502472
6953,35.5844936371
6954,75.7107810974
6955,49.2599544525
6956,71.3199234009
6957,49.4288005829
6958,82.4116230011
6959,65.1257743835
6960,36.5759010315
6961,32.1841306686
6962,36.7994785309
6963,59.0546665192
6964,37.5441083908
6965,72.3132305145
6966,37.352148056
6967,37.906411171
6968,38.0437602997
6969,24.9824581146
6970,37.4912137985
6971,56.3968276978
6972,28.4045906067
6973,77.9490280151
6974,29.5705518723
6975,41.207242012
6976,28.7378883362
6977,18.4529242516
6978,30.2714481354
6979,48.3389625549
6980,56.8288078308
6981,64.9110946655
6982,69.4548912048
6983,32.4958648682
6984,69.4975204468
6985,48.125295639
6986,68.7439956665
6987,48.5544891357
6988,77.9695014954
6989,65.2240047455
6990,37.855427742
6991,30.6691303253
6992,37.9028377533
6993,59.004776001
6994,38.5116920471
6995,71.639087677
6996,38.6868553162
6997,36.6238174438
6998,38.8714857101
6999,24.1462583542
7000,39.0789241791
7001,55.2930049896
7002,29.9788427353
7003,77.629743576
7004,31.3296632767
7005,40.2066421509
7006,29.9553480148
7007,17.0006961823
7008,31.9786119461
7009,48.2146453857
7010,57.3914279938
7011,61.8537597656
7012,76.2955913544
7013,34.5437335968
7014,76.6245746613
7015,48.1928043365
7016,71.8671455383
7017,48.375629425
7018,82.8959770203
7019,65.3136806488
7020,36.6052951813
7021,31.6648950577
7022,36.9535131454
7023,59.9895973206
7024,37.23832798
7025,70.9462165833
7026,37.2811946869
7027,37.3047409058
7028,37.3636264801
7029,25.905040741
7030,37.8271064758
7031,56.9557113647
7032,28.8435344696
7033,76.7116470337
7034,29.5332784653
7035,40.593120575
7036,29.0656843185
7037,19.0798902512
7038,30.5886583328
7039,49.7030525208
7040,54.97864151
7041,61.806684494
7042,73.3561420441
7043,35.7827968597
7044,73.3096847534
7045,48.9983539581
7046,68.4001579285
7047,48.9546318054
7048,80.5791950226
7049,66.352678299
7050,36.5734949112
7051,29.82122612
7052,36.4244070053
7053,59.8514270782
7054,37.2480096817
7055,73.2395267487
7056,37.4518661499
7057,36.5286169052
7058,37.1749992371
7059,23.0687513351
7060,37.3575239182
7061,56.6520252228
7062,28.4130020142
7063,79.5308303833
7064,29.371175766
7065,39.2586708069
7066,28.4699935913
7067,15.8563671112
7068,29.6507034302
7069,48.1371917725
7070,57.5027217865
7071,63.4591655731
7072,73.3981132507
7073,33.0793075562
7074,73.1342525482
7075,48.2059364319
7076,70.0214538574
7077,48.1953849792
7078,81.6528110504
7079,66.5930099487
7080,38.5081672668
7081,29.4392023087
7082,37.277964592
7083,60.2185077667
7084,39.042640686
7085,72.9495105743
7086,39.7034368515
7087,36.0054273605
7088,38.4028987885
7089,23.1257071495
7090,38.1930027008
7091,58.0370292664
7092,30.0860881805
7093,79.0768432617
7094,31.0162296295
7095,37.7171115875
7096,29.3448915482
7097,16.892575264
7098,29.1973400116
7099,47.8970632553
7100,54.5569438934
7101,61.8804531097
7102,75.5145721436
7103,32.5132913589
7104,75.1125984192
7105,47.2353801727
7106,69.6250991821
7107,47.188911438
7108,83.3973655701
7109,66.8202381134
7110,34.6707715988
7111,28.7380142212
7112,36.1441040039
7113,60.6865310669
7114,35.5818185806
7115,73.7563076019
7116,35.5275449753
7117,35.5588731766
7118,36.2838335037
7119,22.0210847855
7120,37.4447021484
7121,57.5444297791
7122,25.3105802536
7123,79.9477100372
7124,26.1405830383
7125,38.4086751938
7126,26.2254095078
7127,14.3122444153
7128,29.4418344498
7129,49.4689693451
7130,53.6554813385
7131,64.7484169006
7132,73.161523819
7133,34.224606514
7134,73.8814544678
7135,49.5136756897
7136,68.0316009521
7137,49.8750171661
7138,82.2874946594
7139,65.6802692413
7140,36.5113592148
7141,29.3566761017
7142,36.676325798
7143,59.1645755768
7144,37.2736816406
7145,72.1474514008
7146,37.3338289261
7147,35.8837566376
7148,37.5368499756
7149,22.6758012772
7150,37.7129659653
7151,55.9947967529
7152,29.2694149017
7153,78.3657417297
7154,29.6186141968
7155,38.369805336
7156,29.3319425583
7157,15.7502660751
7158,30.3007736206
7159,47.8597784042
7160,56.2968063354
7161,62.0073566437
7162,74.670507431
7163,33.8156719208
7164,74.8706417084
7165,47.8164539337
7166,70.7593460083
7167,48.036277771
7168,81.5944633484
7169,64.4289894104
7170,35.8519992828
7171,30.3179712296
7172,36.522734642
7173,58.5152378082
7174,36.8056554794
7175,70.4732780457
7176,36.2978553772
7177,36.5227174759
7178,37.0817470551
7179,23.7899951935
7180,37.4658765793
7181,55.5791473389
7182,28.9386577606
7183,76.168510437
7184,28.601102829
7185,39.9195985794
7186,29.2389736176
7187,16.9337525368
7188,30.2686758041
7189,49.3203105927
7190,57.5875225067
7191,61.3046550751
7192,73.5464229584
7193,34.5471782684
7194,74.0492362976
7195,48.5284538269
7196,70.8403701782
7197,48.548789978
7198,79.986082077
7199,66.76445961
7200,33.8544588089
7201,29.1768121719
7202,35.3088169098
7203,60.2385635376
7204,35.0248203278
7205,73.9415817261
7206,34.5421514511
7207,36.6569252014
7208,36.0834417343
7209,22.2563767433
7210,36.9789619446
7211,56.876707077
7212,24.547794342
7213,80.0212898254
7214,25.3947372437
7215,38.8187942505
7216,25.6998796463
7217,14.8010387421
7218,28.8604316711
7219,49.2521152496
7220,52.1503372192
7221,64.7909030914
7222,72.3643054962
7223,34.8882293701
7224,73.1234092712
7225,49.5345497131
7226,66.7858085632
7227,50.1011180878
7228,79.8074855804
7229,65.6200790405
7230,36.3735351562
7231,30.0215320587
7232,35.8837480545
7233,59.563035965
7234,36.9027814865
7235,71.5652332306
7236,37.3853416443
7237,36.3413972855
7238,36.6994199753
7239,23.9541435242
7240,36.9100542068
7241,56.5442562103
7242,28.3514757156
7243,78.2692966461
7244,30.0835418701
7245,39.5577793121
7246,28.0539550781
7247,16.9176263809
7248,29.5278482437
7249,48.6866798401
7250,54.3781070709
7251,61.2859840393
7252,73.2867164612
7253,34.1959104538
7254,72.8521900177
7255,47.948009491
7256,67.9268474579
7257,47.840549469
7258,80.8635864258
7259,66.7493476868
7260,35.9020986557
7261,29.016245842
7262,37.0660772324
7263,60.1160945892
7264,37.2070913315
7265,73.7731075287
7266,36.591178894
7267,35.9746255875
7268,37.7822370529
7269,22.1675219536
7270,38.3281373978
7271,56.8764381409
7272,28.0943956375
7273,79.7591743469
7274,27.8969764709
7275,38.0044384003
7276,28.8435173035
7277,14.589155674
7278,30.7069244385
7279,49.0164012909
7280,55.3141422272
7281,64.9464225769
7282,73.9840965271
7283,34.224366188
7284,75.1818580627
7285,49.5128574371
7286,70.1045150757
7287,49.8747940063
7288,82.9206104279
7289,68.5203495026
7290,38.7669811249
7291,29.4245510101
7292,36.7241506577
7293,60.9980506897
7294,39.7061262131
7295,75.4368438721
7296,39.6985216141
7297,36.1690664291
7298,38.3840560913
7299,21.910513401
7300,37.45997715
7301,57.4500961304
7302,30.008351326
7303,82.6419582367
7304,31.4573049545
7305,39.5399036407
7306,29.1070632935
7307,14.9294114113
7308,28.1917734146
7309,47.6715688705
7310,61.1070899963
7311,62.0258560181
7312,84.3878574371
7313,32.942530632
7314,83.1308383942
7315,47.145524025
7316,79.5774021149
7317,47.1905136108
7318,90.7953987122
7319,65.4172782898
7320,36.4720773697
7321,30.329990387
7322,37.069149971
7323,59.341003418
7324,37.3966712952
7325,71.5255680084
7326,37.1202421188
7327,36.5999422073
7328,37.8455171585
7329,23.8547816277
7330,38.0471477509
7331,56.6315059662
7332,29.7969846725
7333,77.2824211121
7334,29.4184970856
7335,38.9055776596
7336,29.9817266464
7337,17.3879084587
7338,31.0858840942
7339,49.2779045105
7340,55.7539157867
7341,62.8478393555
7342,72.8214626312
7343,34.5509548187
7344,73.2861843109
7345,48.8394699097
7346,69.2507343292
7347,48.9431934357
7348,80.0055599213
7349,66.9278583527
7350,38.9473800659
7351,28.9372587204
7352,36.8720426559
7353,60.6112689972
7354,39.0903625488
7355,73.5755195618
7356,40.3374052048
7357,35.3699626923
7358,38.1812810898
7359,22.4668307304
7360,37.5283498764
7361,56.9594364166
7362,30.4608535767
7363,80.8424491882
7364,33.0802259445
7365,40.5943508148
7366,29.3144302368
7367,15.1103954315
7368,29.6468439102
7369,47.7041387558
7370,59.4707107544
7371,59.9407138824
7372,81.9129066467
7373,32.5532484055
7374,80.4841403961
7375,46.5580816269
7376,75.5946865082
7377,46.3682670593
7378,89.3080444336
7379,65.0030994415
7380,35.8900365829
7381,29.8241100311
7382,35.9165754318
7383,58.5775279999
7384,36.8224582672
7385,71.5055351257
7386,36.4003915787
7387,36.326499939
7388,36.8227472305
7389,23.2597475052
7390,36.6229763031
7391,55.8261795044
7392,28.8163318634
7393,77.5036354065
7394,28.4847049713
7395,39.4168109894
7396,29.0452737808
7397,16.5039997101
7398,29.2867412567
7399,47.7042760849
7400,58.2573795319
7401,61.8373775482
7402,72.5189495087
7403,32.4878082275
7404,72.4308872223
7405,47.3477525711
7406,70.0743026733
7407,47.3617286682
7408,79.8315467834
7409,67.6316757202
7410,36.5515136719
7411,29.9113883972
7412,35.2832136154
7413,60.9663906097
7414,37.1444578171
7415,74.6388072968
7416,38.1458959579
7417,36.6251935959
7418,36.3307886124
7419,23.1101460457
7420,36.0507860184
7421,58.6156196594
7422,27.7025413513
7423,80.8988513947
7424,29.1429262161
7425,38.8268079758
7426,27.0892124176
7427,16.9423642159
7428,26.9618339539
7429,47.8956041336
7430,52.6011142731
7431,62.5831661224
7432,73.8903465271
7433,32.5077924728
7434,72.6276226044
7435,47.2173585892
7436,68.3686523438
7437,47.0705423355
7438,80.5663719177
7439,66.3488960266
7440,38.9817810059
7441,28.8911790848
7442,36.7424983978
7443,59.9151649475
7444,39.0722351074
7445,73.445898056
7446,40.8905010223
7447,35.2104206085
7448,38.6566743851
7449,22.3813362122
7450,37.3467464447
7451,55.856174469
7452,30.638671875
7453,80.5902729034
7454,34.4021873474
7455,42.2249593735
7456,29.4901514053
7457,15.0383806229
7458,30.35978508
7459,47.9775266647
7460,58.9747924805
7461,59.5033092499
7462,80.4912014008
7463,31.3885345459
7464,79.0028972626
7465,46.2741909027
7466,74.1392440796
7467,45.9828443527
7468,88.1002292633
7469,65.1639633179
7470,35.1301059723
7471,30.6686697006
7472,34.5150260925
7473,58.8844528198
7474,35.7014751434
7475,70.8203201294
7476,36.2576694489
7477,36.6520271301
7478,35.4217271805
7479,24.6379051208
7480,35.4377746582
7481,56.6963710785
7482,27.2330503464
7483,76.8310546875
7484,28.4527845383
7485,39.7538137436
7486,27.066198349
7487,18.7456998825
7488,27.6499614716
7489,47.7491827011
7490,53.5164756775
7491,60.1467018127
7492,70.8151302338
7493,33.9603309631
7494,69.780796051
7495,47.3273506165
7496,66.0706501007
7497,47.0012598038
7498,76.7817020416
7499,66.5687198639
7500,36.4990653992
7501,30.0626678467
7502,36.0124139786
7503,60.3025760651
7504,36.9046697617
7505,72.8960895538
7506,37.6295871735
7507,36.7122602463
7508,36.8308153152
7509,23.8858551979
7510,36.9417057037
7511,57.701385498
7512,28.1727762222
7513,79.0096950531
7514,29.2844438553
7515,38.8630743027
7516,28.0116090775
7517,17.3097267151
7518,28.7703752518
7519,48.69190979
7520,53.9191703796
7521,62.6720523834
7522,72.9241962433
7523,33.7690029144
7524,72.4989738464
7525,48.1994533539
7526,68.0286140442
7527,48.1499862671
7528,80.1096897125
7529,66.983745575
7530,36.3055944443
7531,29.3994312286
7532,36.1764965057
7533,59.8680438995
7534,37.2340707779
7535,74.3650360107
7536,37.2166786194
7537,36.5326194763
7538,37.1032104492
7539,21.8592023849
7540,36.9677410126
7541,56.7170619965
7542,28.251783371
7543,80.7719249725
7544,28.8160886765
7545,38.6130609512
7546,28.2171192169
7547,14.6135444641
7548,28.8724250793
7549,47.4854078293
7550,57.4289245605
7551,64.2155628204
7552,74.3494091034
7553,31.8190784454
7554,74.3402252197
7555,47.6374254227
7556,71.4258041382
7557,47.7145929337
7558,82.6514968872
7559,66.3348083496
7560,38.5587072372
7561,30.4013900757
7562,37.8178853989
7563,60.1372776031
7564,39.0442028046
7565,72.9436454773
7566,39.5735692978
7567,36.6800165176
7568,38.7092170715
7569,23.9818139076
7570,38.8255090714
7571,56.7879695892
7572,29.1948022842
7573,79.6986694336
7574,31.6406393051
7575,39.9703416824
7576,28.6725826263
7577,16.3791661263
7578,30.4425601959
7579,48.6592197418
7580,55.8017749786
7581,62.5448741913
7582,77.4123458862
7583,33.8245153427
7584,77.2220878601
7585,48.228269577
7586,70.840965271
7587,48.2205791473
7588,85.5921020508
7589,67.2517719269
7590,36.5472621918
7591,29.9777870178
7592,37.1377458572
7593,60.6699829102
7594,37.5132551193
7595,73.9532146454
7596,36.9284076691
7597,36.4894294739
7598,37.9260120392
7599,23.2379980087
7600,38.0940713882
7601,56.6072158813
7602,29.1647157669
7603,79.9300861359
7604,28.5231227875
7605,38.8708333969
7606,29.9416923523
7607,15.9647927284
7608,30.2294282913
7609,47.7062015533
7610,59.4413223267
7611,64.5888748169
7612,77.5409088135
7613,34.294675827
7614,77.7766513824
7615,48.775434494
7616,74.6244850159
7617,49.0304489136
7618,85.828371048
7619,65.0779781342
7620,39.5694007874
7621,30.0285158157
7622,40.1022434235
7623,58.7484054565
7624,40.3139448166
7625,72.2071781158
7626,40.5251340866
7627,36.174665451
7628,40.4329948425
7629,23.2296824455
7630,41.7157773972
7631,54.9800834656
7632,30.7434682846
7633,77.6181793213
7634,32.4266939163
7635,38.5433349609
7636,31.1334199905
7637,16.6914381981
7638,34.1687393188
7639,47.436630249
7640,54.358789444
7641,63.5889015198
7642,76.5389270782
7643,33.6588020325
7644,77.5662460327
7645,48.1006278992
7646,71.0366134644
7647,48.3201999664
7648,82.7034873962
7649,65.1298484802
7650,35.9919977188
7651,30.2080278397
7652,36.6562643051
7653,58.6505756378
7654,36.9081401825
7655,71.9714870453
7656,36.6644239426
7657,36.7732458115
7658,37.5447807312
7659,23.2558035851
7660,37.7032184601
7661,55.9278831482
7662,28.2894659042
7663,77.9617595673
7664,28.8094339371
7665,39.167678833
7666,28.6055030823
7667,16.2015008926
7668,30.5140199661
7669,47.954252243
7670,56.6517448425
7671,63.4903621674
7672,71.1627044678
7673,32.9636220932
7674,71.5640258789
7675,48.0348873138
7676,68.7304515839
7677,48.3124980927
7678,79.1541023254
7679,65.9053630829
7680,36.170042038
7681,30.7597332001
7682,36.8633108139
7683,59.9057350159
7684,37.0995483398
7685,72.0631542206
7686,36.8384284973
7687,37.1463003159
7688,37.6638479233
7689,24.3178510666
7690,37.9007148743
7691,57.4466285706
7692,29.0807991028
7693,77.7600059509
7694,29.1701116562
7695,39.7054538727
7696,29.3847341537
7697,17.7868180275
7698,31.0142183304
7699,50.1373901367
7700,55.1503543854
7701,63.6855583191
7702,72.1985549927
7703,34.6024417877
7704,72.5450305939
7705,49.3716602325
7706,68.6494159698
7707,49.4553337097
7708,79.5592803955
7709,67.2761821747
